StateCounty,1,2,3,4,5,6,8,12,20,40,80
AKAleutians East Borough,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000
AKAleutians West Census Area,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000
AKAnchorage Municipality,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000
AKBethel Census Area,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000
AKBristol Bay Borough,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000
AKDenali Borough,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000
AKDillingham Census Area,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000
AKFairbanks North Star Borough,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000
AKHaines Borough,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000,0.00000000000000000000000000000000
