StateCounty,1900,1937,1974,1989,2000
AKAleutians East Borough,1.342292650416410000,0.942444329544520000,0.489574933524831000,0.000000000000000000,-0.020186869057257100
AKAleutians West Census Area,1.811188580971550000,1.231430728854110000,0.635964762919805000,0.000000000000000000,-0.022833145244985500
AKAnchorage Municipality,1.501874118916300000,0.847275832637684000,0.554501732310986000,0.000000000000000000,-0.048168991308369800
AKBethel Census Area,1.411561307551330000,0.986996677307562000,0.510618105049973000,0.000000000000000000,-0.010376064506475300
AKBristol Bay Borough,0.799109557393952000,0.612572971633500000,0.326111221651914000,0.000000000000000000,-0.024762245861615000
AKDenali Borough,1.724583459362590000,1.176396989586420000,0.608565463617420000,0.000000000000000000,-0.022144977385645700
AKDillingham Census Area,-0.113430104683018000,0.069218295966547700,0.051709327254013900,0.000000000000000000,-0.013819033456165900
AKFairbanks North Star Borough,1.657757548284680000,1.002393886420060000,0.595271311073811000,0.000000000000000000,-0.032289274592725000
AKHaines Borough,2.447736089679130000,1.635732636050210000,0.842664029036298000,0.000000000000000000,-0.041426111661268300
AKHoonah-Angoon Census Area,1.684327713084310000,1.150897068172580000,0.595574437026519000,0.000000000000000000,-0.032351162142024600
AKJuneau Borough,2.097068478813230000,1.105387606907740000,0.745573056181593000,0.000000000000000000,-0.056085165113724700
AKKenai Peninsula Borough,1.523956853372030000,1.065370278267390000,0.555781596087164000,0.000000000000000000,-0.035528817156902400
AKKetchikan Gateway Borough,2.569268525640180000,1.709390702672320000,0.879551138280977000,0.000000000000000000,-0.041268968171318200
AKKodiak Island Borough,1.770450457589970000,1.220858254770380000,0.633093718304727000,0.000000000000000000,-0.038290578421754300
AKKusilvak,0.714563239570255000,0.561699035123089000,0.297540583245063000,0.000000000000000000,-0.011935907847439000
AKMatanuska-Susitna Borough,1.641806200098960000,0.977881702368852000,0.597764503724236000,0.000000000000000000,-0.045908784779848500
AKNome Census Area,1.425383681122350000,0.998635670623140000,0.516435739079008000,0.000000000000000000,-0.009427666270063530
AKNorth Slope Borough,1.419409970665790000,0.992484180173876000,0.513604231982439000,0.000000000000000000,-0.010502006003725100
AKNorthwest Arctic Borough,1.527097554018780000,1.060940500732600000,0.547864440071226000,0.000000000000000000,-0.009328829514084090
AKPeninsula And Lake Borough,1.117831387809880000,0.806569088815474000,0.421407443035071000,0.000000000000000000,-0.020255656836821200
AKPetersburg Census Area,1.675132613621390000,1.174546774323200000,0.613281509268291000,0.000000000000000000,-0.043276676052968800
AKPrince Of Wales-Hyder Census Area,2.171480358678440000,1.466372610032750000,0.757853378094908000,0.000000000000000000,-0.041045416766566000
AKSitka Borough,2.230231929457780000,1.502508365340460000,0.776285137936270000,0.000000000000000000,-0.040944815345407900
AKSkagway Municipality,1.946475169139570000,1.326264189695960000,0.685857457548891000,0.000000000000000000,-0.036565841368004000
AKSoutheast Fairbanks Census Area,1.764138004334680000,1.204682154704170000,0.623343184514307000,0.000000000000000000,-0.022992703489276100
AKValdez-Cordova Census Area,1.283246320105940000,0.913862453947266000,0.479357355696061000,0.000000000000000000,-0.030732317108862800
AKWrangell City And Borough,2.437420755970280000,1.631632532492300000,0.841292794582384000,0.000000000000000000,-0.041375546660802100
AKYakutat Borough,1.324031466454990000,0.906948794203715000,0.469747439912025000,0.000000000000000000,-0.028859523768652800
AKYukon-Koyukuk Census Area,1.641742146699040000,1.123691475166850000,0.581336885444917000,0.000000000000000000,-0.020746251579426200
ALAutauga County,0.795496229070553000,0.563549602945257000,0.563549602945256000,0.000000000000000000,-0.269453714534035000
ALBaldwin County,0.767057809974031000,0.516641718045224000,0.516641718045224000,0.000000000000000000,-0.253229844179389000
ALBarbour County,0.790378829617519000,0.574965249310046000,0.574965249310047000,0.000000000000000000,-0.272828804148947000
ALBibb County,0.844014267343615000,0.598851483679700000,0.598851483679701000,0.000000000000000000,-0.282174690249876000
ALBlount County,0.887132818192669000,0.623601176477579000,0.623601176477579000,0.000000000000000000,-0.292891821671531000
ALBullock County,0.808735063094191000,0.582094233560322000,0.582094233560323000,0.000000000000000000,-0.275667821904213000
ALButler County,0.790435932187650000,0.573787674565414000,0.573787674565414000,0.000000000000000000,-0.272078863957953000
ALCalhoun County,0.936896020751936000,0.602647632114814000,0.602647632114814000,0.000000000000000000,-0.287410809676496000
ALChambers County,0.912445127131335000,0.637937376663749000,0.637937376663751000,0.000000000000000000,-0.297579478891285000
ALCherokee County,0.944433340156575000,0.655258103211169000,0.655258103211170000,0.000000000000000000,-0.303728105452779000
ALChilton County,0.835920466795138000,0.596886539664974000,0.596886539664974000,0.000000000000000000,-0.281662513437696000
ALChoctaw County,0.899305875271807000,0.631932502808563000,0.631932502808565000,0.000000000000000000,-0.293278992010269000
ALClarke County,0.816678766567771000,0.587400993425967000,0.587400993425967000,0.000000000000000000,-0.277131790383439000
