"Path","Name","Type","Mode","Optionality","Label","Default Value"
"cds/exposure/granular/hong_kong/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/hong_kong/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/hong_kong/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/hong_kong","hong_kong","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/ireland/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/ireland/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/ireland/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/ireland/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/ireland/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/ireland/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/ireland","ireland","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/island_economies/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/island_economies/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/island_economies/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/island_economies/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/island_economies/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/island_economies/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/island_economies","island_economies","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/israel/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/israel/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/israel/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/israel/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/israel/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/israel/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/israel","israel","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/italy/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/italy/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/italy/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/italy/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/italy/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/italy/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/italy","italy","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/malaysia/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/malaysia/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/malaysia/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/malaysia/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/malaysia/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/malaysia/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/malaysia","malaysia","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/mexico/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/mexico/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/mexico/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/mexico/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/mexico/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/mexico/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/mexico","mexico","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/middle_east/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/middle_east/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/middle_east/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/middle_east/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/middle_east/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/middle_east/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/middle_east","middle_east","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/netherlands/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/netherlands/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/netherlands/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/netherlands/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/netherlands/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/netherlands/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/netherlands","netherlands","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/peru/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/peru/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/peru/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/peru/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/peru/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/peru/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/peru","peru","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/puerto_rico_international/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/puerto_rico_international/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/puerto_rico_international/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/puerto_rico_international/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/puerto_rico_international/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/puerto_rico_international/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/puerto_rico_international","puerto_rico_international","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/row_high/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/row_high/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/row_high/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/row_high/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/row_high/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/row_high/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/row_high","row_high","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/row_low/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/row_low/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/row_low/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/row_low/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/row_low/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/row_low/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/row_low","row_low","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/row_medium/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/row_medium/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/row_medium/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/row_medium/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/row_medium/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/row_medium/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/row_medium","row_medium","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/singapore/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/singapore/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/singapore/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/singapore/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/singapore/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/singapore/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/singapore","singapore","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/south_africa/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/south_africa/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/south_africa/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/south_africa/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/south_africa/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/south_africa/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/south_africa","south_africa","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/spain/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/spain/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/spain/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/spain/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/spain/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/spain/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/spain","spain","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/taiwan/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/taiwan/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/taiwan/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/taiwan/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/taiwan/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/taiwan/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/taiwan","taiwan","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/thailand/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/thailand/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/thailand/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/thailand/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/thailand/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/thailand/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/thailand","thailand","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/uk/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/uk/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/uk/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/uk/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/uk/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/uk/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/uk","uk","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/usa/factor","factor","float","output","n/a","Factor","n/a"
"cds/exposure/granular/usa/percentage","percentage","float","input","required","Venue Split","0"
"cds/exposure/granular/usa/selection","selection","bool","input","required","Venue Selection","False"
"cds/exposure/granular/usa/percentage_output_copy","percentage_output_copy","float","output","n/a","Percentage Output Copy","n/a"
"cds/exposure/granular/usa/percentage_async_copy","percentage_async_copy","float","output","n/a","Percentage Async Copy","n/a"
"cds/exposure/granular/usa/override_flag","override_flag","bool","output","n/a","Override Flag","n/a"
"cds/exposure/granular/usa","usa","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/include_us_venues","include_us_venues","bool","input","required","Include US Venues?","False"
"cds/exposure/granular/gmm_primary_exposure_details/exposure_class","exposure_class","str","output","n/a","Class","n/a"
"cds/exposure/granular/gmm_primary_exposure_details/exposure_measure","exposure_measure","str","output","n/a","Exposure Measure","n/a"
"cds/exposure/granular/gmm_primary_exposure_details/base_rate","base_rate","float","output","n/a","Base Rate","n/a"
"cds/exposure/granular/gmm_primary_exposure_details/formatted_base_rate","formatted_base_rate","str","output","n/a","Base Rate","n/a"
"cds/exposure/granular/gmm_primary_exposure_details/five_years_ago","five_years_ago","float","output","n/a","Five Years Ago","n/a"
"cds/exposure/granular/gmm_primary_exposure_details/four_years_ago","four_years_ago","float","output","n/a","Four Years Ago","n/a"
"cds/exposure/granular/gmm_primary_exposure_details/three_years_ago","three_years_ago","float","output","n/a","Three Years Ago","n/a"
"cds/exposure/granular/gmm_primary_exposure_details/two_years_ago","two_years_ago","float","output","n/a","Two Years Ago","n/a"
"cds/exposure/granular/gmm_primary_exposure_details/one_years_ago","one_years_ago","float","input","optional","Previous Year","0"
"cds/exposure/granular/gmm_primary_exposure_details/current_year","current_year","float","input","optional","Current Year","0"
"cds/exposure/granular/gmm_primary_exposure_details/selection","selection","bool","input","required","Use for Calculation?","False"
"cds/exposure/granular/gmm_primary_exposure_details/base_premium","base_premium","float","output","n/a","Base Premium","n/a"
"cds/exposure/granular/gmm_primary_exposure_details/show_row","show_row","bool","output","n/a","Show Row","n/a"
"cds/exposure/granular/gmm_primary_exposure_details","gmm_primary_exposure_details","list","n/a","n/a","n/a","n/a"
"cds/exposure/granular/glsn_primary_exposure_details/cob","cob","str","output","n/a","Class of Business","n/a"
"cds/exposure/granular/glsn_primary_exposure_details/exposure_base","exposure_base","str","output","n/a","Exposure Base","n/a"
"cds/exposure/granular/glsn_primary_exposure_details/exposure_measure","exposure_measure","str","output","n/a","Exposure Measure","n/a"
"cds/exposure/granular/glsn_primary_exposure_details/base_rate","base_rate","float","output","n/a","Base Rate","n/a"
"cds/exposure/granular/glsn_primary_exposure_details/formatted_base_rate","formatted_base_rate","str","output","n/a","Base Rate","n/a"
"cds/exposure/granular/glsn_primary_exposure_details/five_years_ago","five_years_ago","float","output","n/a","Five Years Ago","n/a"
"cds/exposure/granular/glsn_primary_exposure_details/four_years_ago","four_years_ago","float","output","n/a","Four Years Ago","n/a"
"cds/exposure/granular/glsn_primary_exposure_details/three_years_ago","three_years_ago","float","output","n/a","Three Years Ago","n/a"
"cds/exposure/granular/glsn_primary_exposure_details/two_years_ago","two_years_ago","float","output","n/a","Two Years Ago","n/a"
"cds/exposure/granular/glsn_primary_exposure_details/one_years_ago","one_years_ago","float","input","optional","Previous Year","0"
"cds/exposure/granular/glsn_primary_exposure_details/current_year","current_year","float","input","optional","Current Year","0"
"cds/exposure/granular/glsn_primary_exposure_details/selection","selection","bool","input","required","Use for Calculation?","False"
"cds/exposure/granular/glsn_primary_exposure_details/base_premium","base_premium","float","output","n/a","Base Premium","n/a"
"cds/exposure/granular/glsn_primary_exposure_details/show_row","show_row","bool","output","n/a","Show Row","n/a"
"cds/exposure/granular/glsn_primary_exposure_details","glsn_primary_exposure_details","list","n/a","n/a","n/a","n/a"
"cds/exposure/granular/gmm_secondary_exposure_details/gmm_secondary_exposure/exposure_class","exposure_class","str","input","optional","Class","None"
"cds/exposure/granular/gmm_secondary_exposure_details/gmm_secondary_exposure/exposure_measure","exposure_measure","str","input","optional","Exposure Measure","None"
"cds/exposure/granular/gmm_secondary_exposure_details/gmm_secondary_exposure","gmm_secondary_exposure","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/gmm_secondary_exposure_details/base_rate","base_rate","float","output","n/a","Base Rate","n/a"
"cds/exposure/granular/gmm_secondary_exposure_details/formatted_base_rate","formatted_base_rate","str","output","n/a","Base Rate","n/a"
"cds/exposure/granular/gmm_secondary_exposure_details/five_years_ago","five_years_ago","float","output","n/a","Five Years Ago","n/a"
"cds/exposure/granular/gmm_secondary_exposure_details/four_years_ago","four_years_ago","float","output","n/a","Four Years Ago","n/a"
"cds/exposure/granular/gmm_secondary_exposure_details/three_years_ago","three_years_ago","float","output","n/a","Three Years Ago","n/a"
"cds/exposure/granular/gmm_secondary_exposure_details/two_years_ago","two_years_ago","float","output","n/a","Two Years Ago","n/a"
"cds/exposure/granular/gmm_secondary_exposure_details/one_years_ago","one_years_ago","float","input","optional","Previous Year","0"
"cds/exposure/granular/gmm_secondary_exposure_details/current_year","current_year","float","input","optional","Current Year","0"
"cds/exposure/granular/gmm_secondary_exposure_details/selection","selection","bool","input","required","Use for Calculation?","False"
"cds/exposure/granular/gmm_secondary_exposure_details/base_premium","base_premium","float","output","n/a","Base Premium","n/a"
"cds/exposure/granular/gmm_secondary_exposure_details","gmm_secondary_exposure_details","list","n/a","n/a","n/a","n/a"
"cds/exposure/granular/glsn_secondary_exposure_details/glsn_secondary_exposure/cob","cob","str","input","optional","Class of Business","None"
"cds/exposure/granular/glsn_secondary_exposure_details/glsn_secondary_exposure/exposure_base","exposure_base","str","input","optional","Exposure Base","None"
"cds/exposure/granular/glsn_secondary_exposure_details/glsn_secondary_exposure/exposure_measure","exposure_measure","str","input","optional","Exposure Measure","None"
"cds/exposure/granular/glsn_secondary_exposure_details/glsn_secondary_exposure","glsn_secondary_exposure","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/glsn_secondary_exposure_details/base_rate","base_rate","float","output","n/a","Base Rate","n/a"
"cds/exposure/granular/glsn_secondary_exposure_details/formatted_base_rate","formatted_base_rate","str","output","n/a","Base Rate","n/a"
"cds/exposure/granular/glsn_secondary_exposure_details/five_years_ago","five_years_ago","float","output","n/a","Five Years Ago","n/a"
"cds/exposure/granular/glsn_secondary_exposure_details/four_years_ago","four_years_ago","float","output","n/a","Four Years Ago","n/a"
"cds/exposure/granular/glsn_secondary_exposure_details/three_years_ago","three_years_ago","float","output","n/a","Three Years Ago","n/a"
"cds/exposure/granular/glsn_secondary_exposure_details/two_years_ago","two_years_ago","float","output","n/a","Two Years Ago","n/a"
"cds/exposure/granular/glsn_secondary_exposure_details/one_years_ago","one_years_ago","float","input","optional","Previous Year","0"
"cds/exposure/granular/glsn_secondary_exposure_details/current_year","current_year","float","input","optional","Current Year","0"
"cds/exposure/granular/glsn_secondary_exposure_details/selection","selection","bool","input","required","Use for Calculation?","False"
"cds/exposure/granular/glsn_secondary_exposure_details/base_premium","base_premium","float","output","n/a","Base Premium","n/a"
"cds/exposure/granular/glsn_secondary_exposure_details","glsn_secondary_exposure_details","list","n/a","n/a","n/a","n/a"
"cds/exposure/granular/glsn_aggregation_details/type","type","str","input","optional","Type","None"
"cds/exposure/granular/glsn_aggregation_details/name","name","str","input","optional","Name"," "
"cds/exposure/granular/glsn_aggregation_details/beazley_insured","beazley_insured","bool","input","required","Beazley Insured","False"
"cds/exposure/granular/glsn_aggregation_details/aggregated_capacity","aggregated_capacity","float","input","optional","Aggregated Capacity","0"
"cds/exposure/granular/glsn_aggregation_details/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/glsn_aggregation_details","glsn_aggregation_details","list","n/a","n/a","n/a","n/a"
"cds/exposure/granular/dimethylamylamine_dmaa/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/dimethylamylamine_dmaa/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/dimethylamylamine_dmaa/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/dimethylamylamine_dmaa","dimethylamylamine_dmaa","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/aconite/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/aconite/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/aconite/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/aconite","aconite","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/aegeline/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/aegeline/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/aegeline/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/aegeline","aegeline","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/amp_citrate_1_3_dimethylbutylamine_citrate_1_3_dimethylbutylamine_hcl_methylpentanamine/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/amp_citrate_1_3_dimethylbutylamine_citrate_1_3_dimethylbutylamine_hcl_methylpentanamine/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/amp_citrate_1_3_dimethylbutylamine_citrate_1_3_dimethylbutylamine_hcl_methylpentanamine/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/amp_citrate_1_3_dimethylbutylamine_citrate_1_3_dimethylbutylamine_hcl_methylpentanamine","amp_citrate_1_3_dimethylbutylamine_citrate_1_3_dimethylbutylamine_hcl_methylpentanamine","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/androsteredione/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/androsteredione/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/androsteredione/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/androsteredione","androsteredione","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/aristolochic_acid/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/aristolochic_acid/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/aristolochic_acid/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/aristolochic_acid","aristolochic_acid","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/bitter_orange_synephrine/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/bitter_orange_synephrine/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/bitter_orange_synephrine/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/bitter_orange_synephrine","bitter_orange_synephrine","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/chaparral/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/chaparral/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/chaparral/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/chaparral","chaparral","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/colloidal_silver/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/colloidal_silver/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/colloidal_silver/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/colloidal_silver","colloidal_silver","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/comfrey/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/comfrey/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/comfrey/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/comfrey","comfrey","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/dendrobium/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/dendrobium/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/dendrobium/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/dendrobium","dendrobium","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/ephedra_ephedrine/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/ephedra_ephedrine/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/ephedra_ephedrine/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/ephedra_ephedrine","ephedra_ephedrine","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/germander/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/germander/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/germander/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/germander","germander","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/jin_bu_huan/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/jin_bu_huan/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/jin_bu_huan/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/jin_bu_huan","jin_bu_huan","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/kava_kava_kava/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/kava_kava_kava/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/kava_kava_kava/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/kava_kava_kava","kava_kava_kava","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/lobelia/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/lobelia/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/lobelia/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/lobelia","lobelia","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/over_the_counter_drugs_otc/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/over_the_counter_drugs_otc/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/over_the_counter_drugs_otc/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/over_the_counter_drugs_otc","over_the_counter_drugs_otc","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/pennyroyal_oil/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/pennyroyal_oil/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/pennyroyal_oil/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/pennyroyal_oil","pennyroyal_oil","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/picamilon_n_nicotinoyl_gaba_pycamilon_pikamilon/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/picamilon_n_nicotinoyl_gaba_pycamilon_pikamilon/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/picamilon_n_nicotinoyl_gaba_pycamilon_pikamilon/notes","notes","str","input","optional","Notes"," "
"cds/exposure/granular/picamilon_n_nicotinoyl_gaba_pycamilon_pikamilon","picamilon_n_nicotinoyl_gaba_pycamilon_pikamilon","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/r_beta_methylphenylethylamine_n_methyl_beta_methylphenylethylamine/exposed","exposed","bool","input","required","Exposed?","False"
"cds/exposure/granular/r_beta_methylphenylethylamine_n_methyl_beta_methylphenylethylamine/revenue","revenue","float","input","optional","Applicable Revenue","0"
"cds/exposure/granular/r_beta_methylphenylethylamine_n_methyl_beta_methylphenylethylamine/notes","notes","str","input","optional","Notes"," "
