Anchor Handling Tug - XAT20 to 240 to 1000,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.010320776,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.011693859,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,3
Anchor Handling Tug - XAT30 to 9990 to 1000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,0.0112536,3
Anchor Handling Tug - XAT35 to 390 to 1000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,0.039543774,2
Anchor Handling Tug - XAT40 to 440 to 1000,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.027132,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,0.056124,2
Anchor Handling Tug - XAT45 to 490 to 1000,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,1
Anchor Handling Tug - XAT5 to 80 to 1000,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.004114425,0.004114425,0.004114425,0.004114425,0.004114425,0.004114425,0.004114425,0.004114425,0.004114425,0.004114425,0.004320448,0.004320448,0.004320448,0.004320448,0.004320448,0.004320448,0.004320448,0.004320448,0.004320448,0.004320448,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061875,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.0061984,0.009075,0.009075,0.009075,0.009075,0.009075,0.009075,0.009075,0.009075,0.009075,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,0.061736,10
Anchor Handling Tug - XAT5 to 81001 to 2500,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003461413,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,0.003634711,4
Anchor Handling Tug - XAT5 to 82501 to 5000,0.00207162,0.00207162,0.00207162,0.00207162,0.00207162,0.00207162,0.00207162,0.00207162,0.00207162,0.00235277,0.00235277,0.00235277,0.00235277,0.00235277,0.00235277,0.00235277,0.00235277,0.00235277,0.00240312,0.00240312,0.00240312,0.00240312,0.00240312,0.00240312,0.00240312,0.00240312,0.00240312,0.00288214,0.00288214,0.00288214,0.00288214,0.00288214,0.00288214,0.00288214,0.00288214,0.00288214,0.003339002,0.003339002,0.003339002,0.003339002,0.003339002,0.003339002,0.003339002,0.003339002,0.003339002,0.004107802,0.004107802,0.004107802,0.004107802,0.004107802,0.004107802,0.004107802,0.004107802,0.004107802,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00589743,0.00593208,0.00593208,0.00593208,0.00593208,0.00593208,0.00593208,0.00593208,0.00593208,0.00593208,0.0071827,0.0071827,0.0071827,0.0071827,0.0071827,0.0071827,0.0071827,0.0071827,0.0071827,0.00767076,0.00767076,0.00767076,0.00767076,0.00767076,0.00767076,0.00767076,0.00767076,0.00767076,0.00767076,11
Anchor Handling Tug - XAT5 to 85001 to 7500,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.002285784,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,0.003015101,2
Anchor Handling Tug - XAT9 to 140 to 1000,0.00175398,0.00175398,0.00176793,0.00176793,0.0024104,0.0024104,0.00250914,0.00250914,0.00250914,0.00250914,0.00250914,0.002651404,0.002651404,0.00321975,0.00321975,0.003431419,0.003431419,0.003431419,0.00382236,0.00382236,0.004261677,0.004261677,0.004298875,0.004298875,0.004298875,0.00488835,0.00488835,0.0049259,0.0049259,0.00558279,0.00558279,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00680625,0.00680625,0.00680625,0.00721875,0.00721875,0.00721875,0.00721875,0.00721875,0.00721875,0.00721875,0.00763125,0.00763125,0.00763125,0.00763125,0.00763125,0.00763125,0.00777,0.00777,0.00777,0.00777,0.00777,0.00777,0.00777,0.0078285,0.0078285,0.007940625,0.007940625,0.007940625,0.008304498,0.008304498,0.009375,0.009375,0.009375,0.009375,0.009375,0.009375,0.009375,0.009691688,0.009691688,0.009691688,0.009691688,0.009691688,0.009691688,0.009691688,0.009920625,0.009920625,0.009920625,0.009920625,0.009920625,0.009920625,0.010660875,0.010660875,0.010660875,0.0119625,0.0119625,0.0317781,0.0317781,0.06384605,0.06384605,0.06384605,44
Anchor Handling Tug - XAT9 to 141001 to 2500,0.002210895,0.002210895,0.002210895,0.002369744,0.002369744,0.002369744,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.0024104,0.002651404,0.002651404,0.002651404,0.002651404,0.002651404,0.002651404,0.002651404,0.002651404,0.002651404,0.002651404,0.002651404,0.002651404,0.002651404,0.002651404,0.002651404,0.002651404,0.004258023,0.004258023,0.004258023,0.004258023,0.00455175,0.00455175,0.00455175,0.004978435,0.004978435,0.004978435,0.005081481,0.005081481,0.005081481,0.00539805,0.00539805,0.00539805,0.005417643,0.005417643,0.005417643,0.005417643,0.006211597,0.006211597,0.006211597,0.00641364,0.00641364,0.00641364,0.00699273,0.00699273,0.00699273,0.009437505,0.009437505,0.009437505,0.009437505,0.012161226,0.012161226,0.012161226,0.01583622,0.01583622,0.01583622,0.01818362,0.01818362,0.01818362,0.02053296,0.02053296,0.02053296,0.02053296,31
Anchor Handling Tug - XAT9 to 142501 to 5000,0.00180513,0.00180513,0.00180513,0.00180513,0.00180513,0.00180513,0.00180513,0.00180513,0.00180513,0.00237708,0.00237708,0.00237708,0.00237708,0.00237708,0.00257703,0.00257703,0.00257703,0.00257703,0.00257703,0.00274536,0.00274536,0.00274536,0.00274536,0.00274536,0.00274536,0.00274536,0.00274536,0.00274536,0.00281976,0.00281976,0.00281976,0.00281976,0.00281976,0.00372837,0.00372837,0.00372837,0.00372837,0.00372837,0.004517428,0.004517428,0.004517428,0.004517428,0.005975051,0.005975051,0.005975051,0.005975051,0.005975051,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.006927921,0.006927921,0.006927921,0.006927921,0.00762517,0.00762517,0.00762517,0.00762517,0.00762517,0.00762517,0.00762517,0.00762517,0.00762517,0.00762517,0.00798095,0.00798095,0.00798095,0.00798095,0.00798095,0.00879111,0.00879111,0.00879111,0.00879111,0.009576675,0.009576675,0.009576675,0.009576675,0.009576675,0.009576675,0.009576675,0.009576675,0.009576675,0.009576675,0.009576675,0.009576675,0.009576675,0.009576675,0.009576675,0.011173175,0.011173175,0.011173175,0.011173175,0.011173175,21
Anchor Handling Tug - XAT9 to 1435001 to 50000,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00204693,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,0.00638445,2
