insured_name
Goodville Mutual
Gore Mutual
Gothaer
Gothaer RO
GOV PRO
GRANGE INSURANCE
Grange Mutual
GRAZER WECHSELSEITIGE
Great American
Great American Alt mkt
GREAT BAY
Greater New York Mutual
GREEN CIRCLE INSURANCE COMPANY
Grinnell
Groupama
Groupama Intl.
Grupo ASSA
GSIS PHILIPPINES
Guarantee
Guardian General
Guardian Group
GUARDIAN HERITAGE
GUARDIAN INSURANCE USVI
Guideone
Gulf Re
Gulf Sigorta
GULF STATES/COASTAL AMERICAN
Gulfstream P&C Ins Co.
GUOREN (CHINA)
GUYANA & TRINIDAD MUTUAL
GVB
GVB privat
HAGERTY RE LTD
Haixia MOD Cat XL
Halifax
Hallmark Financial
Hamilton
HAMPDEN
HANNOVER RE
Hanover
Hanwha
Harford Consortium
Hartford
HASICSKA
Hastings
HASTINGS MUTUAL
HAVEN
HAWAII HURRICANE RELIEF FUND
HAWKEYE
Hcc Specialty
HCC UK
HDFC
HDI
HDI COLOMBIA
HDI GLOBAL
HDI MEXICO
HDI retail
HDI SIGORTA
HDI Warta
HEARTLAND MUTUAL
Helvetia
Heritage
HGI
HIG
HIMALAYAN GENERAL INSURANCE NEPAL
HIMALAYAN RE
Himmerland
Himmerland Umbrella
HIPPO (AGRICULTURAL WORKERS)
HIPPO (CAPTIVE)
HIPPO (SPINNAKER)
Hiscox
Hochheim
Hollard
HOMEBOUND
Homeowners of America
HOMEOWNERS OF AMERICA (GROSS)
Homesite
HONEYCOMB (ACCREDITED)
HONEYCOMB (BUILDERS SPECIALTY)
HORACE MANN
HOTAI
HPIA
HUATAI P&C INSURANCE
HUB (TRISURA)
HUDSON INSURANCE CO
HUEBENER VERSICHERUNGS AG
HUK 24
HUK Coburg
HUK Coburg Allgemeine
HUK24
HUK-C
HUK-C Allgemeine
HUMANO SEGUROS
HYUNDAI
IAAH
IAG
IAT
IATU Corpbanca
ICAT SPS
ICBC
ICICI LOMBARD
ICPEI
IDAHO FARM BUREAU
IDAHO STATE INSURANCE FUND
IDI
IEAC AUTO CLUB S CALI
IF
IFG
IGI
IGI PAKISTAN
ILLINOIS CASUALTY COMPANY
ILW
IMT
Inbursa
INDARA THAILAND
Independent Mutual
INDEPENDENT MUTUAL INSURANCE CO
INDIA INTERNATIONAL INSURANCE (III)
Indiana Farm Bureau
INDIGO
INDONESIA RE
Industrielle
INDUSTRY LOSS WARRANTIES
Infinity
INGOSSTRAKH
INS
INS CO OF BARBADOS
Ins Corp of British Colombia
INSPAC PAPUA NEW GUINEA
INSTITUTO NICARAGUENSE DE SEGUROS Y REASEGUROS
Insurance Company Of The West
INSURANCE CORPORATION OF BARBADOS LIMITED
Insurers Indemnity
Intact
INTACT (LEGACY RSA)
INTACT FINANCIAL CORP
Integrand
Integrand COMMERCIAL LINES
INTER ALLGEMEINE
Inter Hannover
Interamerican
Interboro
INTERNACIONAL DE SEGUROS
INTERNATIONAL DE SEGUROS
Intreas
IRB
IRB US
IRG
IRONROCK INSURANCE COMPANY LIMITED
Ironshore
IRV
ISLAND HERITAGE
ISLAND INS CO
ITAS
ITAS Agro
ITAU Corpbanca
Itzehoer
IVERNIA
James River
Janitos
JMIC
JNGI
JOURNEY INS CO
Jubilee General
Jubilee General 2017
KB INSURANCE
KBC
KBC GROUP RE
KEMA CAPITAL
KEMAH CAPITAL
Kemper
KENSINGTON
Kentucky Farm Bureau
KENTUCKY NATIONAL
KENYA RE
KF KOBSTAEDERNES
KFCC (KOREAN FEDERATION OF COMMUNITY CREDIT COOPERATIVES)
KIN
Kingstone
KLAVERBLAD
KLP SKADEFORSIKRING AS
KNIGHT INSURANCE GROUP
KOEBSTAEDERNES FORSIKRING
Korean Re
Korean Re - Long-term
Korean Re - Motor Market XL
KOREAN RE - WW AGG XL
KOREAN RE (MAIN)
Korean Re Singapore
KPI
Kuwait Re
KW SPECIALTY
Kyoei
Kyosuiren
L&G
La Colonial
LA FLORESTA
LA GENERAL DE SEGUROS
LA MONUMENTAL
La Positiva
La Previsora
Labuan Re
Labuan Re - WA XL
LADWP
LANCASHIRE BERMUDA
LATINA
LATINA SEGUROS
Latitud Sur
LAULIMA
LB Group
LBK
Legal & General
LEMONADE
LEMONADE INSURANCE CO
LF
LIBERTY COMPAÑÍA DE SEGUROS GENERALES S.A
Liberty Corpbanca
Liberty Iatu Coprbanca
Liberty Latin America
Liberty Mutual
LIBERTY PHILIPPINES
Lighthouse
LILYPAD
LIO
Lititz Mutual
Lloyds Banking Group
LMV Property Agg
Local Tapiola
LocalTapiola
LOGGERHEAD
Lokal Forsikring
Lotte
Louisiana Citizens
Louisiana Farm Bureau
Lucura (BASF captive)
LUMEN
LV
LVM
LVM Kasko
LVM Motor
LVM Property
M & C
M PIONEER (MPII) PHILIPPINES
MAA GENERAL PHILIPPINES
MACIF
MADISON MUTUAL
MAG MUTUAL
Magna Carta
MAIF
MAIN STREET
Maine Mutual
MAIPARK INDONESIA
MAISON
Malayan
MALAYSIAN RE
MANGROVE
Manitoba
MAPFRE
Mapfre & Liberty / Banco de Chile
MAPFRE (REGIONAL)
MAPFRE BANCO ESTADO
MAPFRE CHILE
MAPFRE CHILE (BANCO DE CHILE)
MAPFRE PERU
MAPFRE PRAICO
MAPFRE RE
MAREIN (INDONESIA)
MARILLA
Markel
Markel Binder
MARKEL INTERNATIONAL
MASC
MASOVA
Massy
Massy 3rd Event
Massy United
Matmut
MaxCanada
Maxum Specialty
MEDICAL ASSURANCE SOCIETY
Medicale de France
MEIJI
Meiji Yasuda
MENA RE
Mendota
MERCANTIL RE
MERCANTILE AND GENERAL PHILIPPINES
MERCHANTS MUTUAL
Mercury Ins Co
MERCURY INS GROUP
MERITZ KOREA
Metlife
MF BC
MFA
MG INSURANCE KOREA
MICHIGAN FARM BUREAU
Middleoak
MID-HUDSON
MIDWEST EMPLOYERS CASUALTY COMPANY
MIDWEST FAMILY MUTUAL
MIGDAL
MIISSISSIPPI WINDSTORM UNDERWRITING ASSOCIATION
Milennium
MILLENIUM
MILLENNIAL SPECIALTY INSURANCE (EMERALD BAY)
MILLENNIAL SPECIALTY INSURANCE (SPINNAKER)
Millers Mutual
Milli Re
Milli Re Foreign Inwards
MINGTAI
MISSION SELECT
Missouri Farm Bureau
MMQ
MONARCH
MONTANA STATE DEPARTMENT OF AGRICULTURE
MOTOR ONE
MOTORISTS
Motorists (PHEN Only)
MOUNT MORRIS
Mountain West Farm Bureau
MPIC
MPIUA
MS Amlin
MS FARM BUREAU
MS TRANSVERSE CORPORATE CAT
MS&AD
MS&AD AGG
MSF Pritchard
MSF PRITCHARD SYNDICATE
MSI
MSI (AUSTRALIA BRANCH)
MSI ASIA
MSI US
MSI US FAC
MSIG
MSIG Mingtai
MSIGEU
MSMM
Muang Thai
Multinacional
MULTINACIONAL DE SEGUROS C.A.
Multinational PR
MUNICH RE
MUSA
Mutual and Federal
Mutual Benefit
MUTUAL FIRE INS CO BC
Mutual Of Enumclaw
Mutuelle de Poitiers
MWUA
MYANMAR INSURANCE
Mйdicale de France
NA
Nacion Seguros
Nacional
Nacional de Reaseguros
Nacional Re (10% share of ARA)
Narragansett Bay
Nasional Re
Nasional Re 2017
NATIONAL (NEPAL)
National Academic
NATIONAL AMERICAN
National Caribbean
National General
NATIONAL GENERAL INSURANCE CORPORATION (NAGICO)
NATIONAL INDEMNITY (IAG QS)
NATIONAL INDEMNITY (IAG)
National India
NATIONAL REAL ESTATE INSURANCE GROUP
NATIONAL REINSURANCE CORPORATION OF PHILIPPINES (PHIL NAT RE)
National Security
NATIONAL SECURITY FIRE AND CASUALTY COMPANY
NATIONAL SUMMIT
NATIONAL TEACHERS INSURANCE PNG
NATIONAL TRANSPORT INSURANCE
Nationwide
Nationwide SE
NATURAL CATASTROPHE INSURANCE OF ICELAND (NTI)
Navakij
NAVIGATORS
NEDGROUP
NEIL
NEM
NEON
NEOVA SIGORTA
NEPAL RE
NEPHILA
NEPTUNE FLOOD INSURANCE
New India
NEW INDIA GCC
NEW INDIA JAPAN
NEW INDIA NON GCC
NEW INDIA OS
NEW INDIA UK
NEW INDIA UK (ACROMAS)
NEW YORK CENTRAL MUTUAL
NEXT INS CO
NFIP
NFU
NFUM
NGM
NH
NH Korea
NICL
Niederцsterreichische
Nikkaren
Nikkaren EFEI
NITF
NJM
NLASCO
NLC
NN
NNP
NNPP
Nobis
Nobis Plurigea
NODAK FARM BUREAU
Noordhollandsche
Norfolk and Dedham
NORMANMAX
North Carolina Farm Bureau
North Carolina Wind Pool
North Star
NORTHBRIDGE
Northern Neck
Norwegian NPP
Novae
NP LIMITED
NUCLEAR RISK INSURERS
NÜRNBERGER VERSICHERUNG
NUSANTARA RE
NYPIUA
OAC
Oberцsterreichische
OBSIDIAN
Ocaso
Ocean Harbor
OCEAN HARBOR GROUP AGG
OCEAN RE
Oceanica
Oceanica de Seguros
ODYSSEY
Ohio Mutual
Oklahoma Farm Bureau
OLBK
OLD MUTUAL
Old Republic
Oldenburger LBK
Olympic
Olympic Bulgaria
Olympic Cyprus
Olympus
OMAN INSURANCE COMPANY
Oman Re
OMEM
One Alliance
ONE ALLIANCE (PUERTO RICO)
OneBeacon
OONA INSURANCE PHILIPPINES
OPENLY INC
Optima
OPTIMA SEGUROS
Optimum
ORANGE INSURANCE EXCHANGE
ORCHID ACCREDITED SPECIALTY
ORCHID UNDERWRITERS
Oriental
ORION
ORION 180 INSURANCE COMPANY
ÖSB
Outdoorsey
Outsurance
P&V
PACIFIC RE PAPUA NEW GUINEA
Pacific Specialty
Pacifica
Pacifico
PAID
Pakistan Re
PALLISER INSURANCE COMPANY
PALOMAR (ALL PERILS)
PARAGON E&S
Partner Re
Patria Re
Patria Re Cat D&F
PATRIOTS SELECT
PBC
Peace Hills
PEAK
Peak Re
PEAK REINSURANCE COMPANY
Pekin Mutual
PEMCO
PENNSYLVANIA LUMBERMENS MUTUAL INSURANCE COMPANY
PENNSYLVANIA NATIONAL MUTUAL
Penta & Liberty - Banco Santander
Peoples Trust
PG&E
PGA
PHARMACISTS MUTUAL
Philadelphia & FICOH Per Risk Agg XL
Philadelphia Contributionship
PHILADELPHIA INSURANCE COMPANIES
PICC
PICC RE
PING AN
PINNACLE
PINNACLE RE
PINNACLE/MALAYSIAN
Pioneer
Pioneer State
Plymouth Rock / Bunker Hill
PMMI
PNB Gen
PNB Gen and ABIC
PNWH
PNWH AggXL
PNWH Agg-XL
PNWH CAT
Pocztowe
Pohjantдhti
Pohjola
Polish Re
PORSCHE
PORTAGE LA PRAIRIE MUTUAL
Positiva
PREFERRED MUTUAL
PRIMUS (TRISURA)
Probitas
PROMUTUEL
PROPER INSURANCE COMPANY
PROPERTY REINSURANCE COMPANY
Protector
Prov. Rheinland
Providence
PROVINZIAL HOLDING
Provinzial Rheinland EEL
Provinzial Rheinland MPD
Provinzial Rheinland Sturm
PURE
PURE (AXA XL)
PURE PROGRAMS (ACCREDITED SPECIALTY)
PURE SPECIALTY EXCHANGE
PZU
QBE (RETRO)
QBE Global
QBE SEGUROS COLOMBIA
QBE TEST
QIAN HAI RE
Qianhai Re (QH Re)
QIC
QMETRIC
Quincy
R&V
R+V
R+V RE
RAA
RACI
RACQI
RACT
RAKUTEN
RB JONES (HANNOVER RE)
RBC
Real Legacy
REALE MUTUA
REALE SEGUROS
REASEGURADORA DELTA
Reaseguradora Santo Domingo
Reaseguradora Santo Domingo (Reasanto)
RED RIVER
RED RIVER MUTUAL
RED SANDS
REGIONAL
REGIONAL SEGUROS
Rehsa
RENAISSANCE RE
RENOAH
Renta Nacional
REPLACEMENT
Republic Underwriters
RETRO SIMULATION
Rheinland
Rhode Island
RHODE ISLAND JOINT REINSURANCE ASSOCIATION
RIMAC (PERSONAL LINES PORTFOLIO)
RIMAC SEGUROS
RISKSMITH
RIVINGTON
RLI
RMB
Rockingham
ROKSTONE
ROOSEVELT ROAD SPECIALTY
Root Insurance
ROYAL INS CORP OF BHUTAN
Royal Star
RSA
RSA - Banco Falabella
RSA Canada
RSA CANADA USA MODEL
RSA MENA
RSUI
RSUM
RTIC
RURAL MUTUAL
RVOS
Safe Harbor
Safepoint
Safepoint (FHCF Replacement)
SAFEPOINT INSURANCE CO
SAFEPOINT INSURANCE COMPANY
SAFEPORT INSURANCE COMPANY
Safety
SAFETY NATIONAL
SAGESURE
Sagicor
Saham Re
Saikosairen
Saikyosairen
SAISON
Samsung
Samsung Re
Samsung Re (Singapore)
San Cristobal SMSG
Santam Re
Santam Re Asia
Saskatchewan Hail
SASKATCHEWAN MUNICIPAL HAIL INSURANCE ASSOCIATION
SASRIA
Saudi Re
Sava
SAVA RE
SBC BANGLADESH
SCIC
SCOR CHANNEL
SCR
SCR (INTERNATIONAL)
SCR INTERNATIONAL
SCR MOROCCO
SCWHUA
SEAVIEW INSURANCE CO (FIRST CAPITAL)
Secom
SECURA
Security First
SECURITY GENERAL
Security Mutual
Seg Agromercantil
Seg Banorte
Seg Banorte - Estado de Jalisco
Seg Bolivar
Seg de Occidente
Seg Equinoccial
Seg Inbursa
Seg Occidente
SEG SURAMERICANA (BANCO ESTADO)
SEG SURAMERICANA (SCOTIABANK CHILE)
Seg Universal
SEG VE POR MAS
Seg. Inbursa
SEGURCAIXA ADESLAS
SEGUROS AGROMERCANTIL
Seguros Atlantida
Seguros Atlas
SEGUROS AZUL
Seguros Banamex
Seguros Banreservas
Seguros Banrural
SEGUROS BOLIVAR
SEGUROS BX
SEGUROS CARACAS
SEGUROS CONDOR
SEGUROS CRECER
SEGUROS CRECER MORTGAGE
SEGUROS DEL ESTADO
SEGUROS FEDECREDITO
Seguros G &T
SEGUROS G&T
Seguros Inbursa
Seguros La General
SEGUROS RESERVAS
Seguros Unidos
Seguros Universal
SEGUROS UNIVERSALES
SELECTA
SELECTIVE
Sempra
Sentry
SEP
SGI Canada
SGIC
Shelter Mutual
SHINKONG TAIWAN
SHOREONE INSURANCE (AMERICAN EUROPEAN INSURANCE GROUP)
Signal Iduna
SIGNAL IDUNA RE
Singapore Re
Singapre Re
SINOSAFE
SIRIUSPOINT
SISA
SISA MORTAGE
SJNK
SKYFIRE
SKYWARD
SKYWARD SPECIALTY INSURANCE
SLAB
SLIDE
SMA
SMACL
SMACL.
SMUD
SNS Reall (Vivat)
SOCIETY
Sogessur
Sompo
Sompo Canopius US
SOMPO GLOBAL
SOMPO INTERNATIONAL
SOMPO JAPAN
SOMPO SIGORTA
Sompo US
Sonderjysk Forsikring
SONY
SONY AUTOMOBILE
SONY RESIDENTIAL
South Carolina Farm Bureau
SOUTH CAROLINA INSURANCE RESERVE FUND
SOUTH CHINA TAIWAN
SOUTHBRIDGE COMPANIA DE SEGUROS GENERALES
SOUTHEAST
Southern Farm Bureau (APD)
SOUTHERN FARM BUREAU (FL & MS)
Southern Fidelity Ins Co
Southern Fidelity P&C
Southern General
Southern Mutual Church
SOUTHERN OAK
SOUTHERN TRUST
SOUTHERN VANGUARD
Sovag
SpareBank
Spinnaker Ins Co
SPINNAKER INS CO HIPPO TRIO
Spinnaker TXS
SPINNAKER US COASTAL CABRILLO
SSMB (STRONGHOLD STERLING MILESTONE BETHEL) PHILIPPINES
SSQ
ST John Carolinas
St Johns
ST.HILL INSURANCE COMPANY
Standard Ins Co
Standard Insurance
Star
STARLIGHT
STARR
Starr Chubb SCOR
STARR INT
Starr Tech
STARSTONE
STARSTONE / SECURIS
State Auto
State Auto SPECIALTY ONLY
STATE COMP FUND
STATE FARM CA
STATE FARM CW
STATE FARM FL
STATE FARM TX
State National
STATE WORKERS OF PENNSYLVANIA
STERLING SURPLUS
Stillwater
STOCKHOLMS STADS BRANDFÖRÄKRINGSKONTOR
STONEGATE
Strata
SUBLIMITY
Summit
SUMMIT SPECIALTY
Sun General
SUN INSURANCE FIJI
Suncorp
SUNSHINE P&C INSURANCE COMPANY
SURAMERICANA (BANCO SECURITY)
SURAMERICANA BANCO ESTADO HOGAR
Suravenir
SURE
SUTTON (J&J)
SUTTON NATIONAL INSURANCE CO
